	n	zI	zG_X_XX	zG_X_XY	zG_Y_XY	zG_Z_ZZ	zG_Z_ZW	zG_W_ZW	wI_star	wG_X_XX	wG_X_XY	wG_Y_XY	wG_Z_ZZ	wG_Z_ZW	wG_W_ZW	
	14.737	0.466072	0.458029	0.0160859	0.932144	0.474115	0.916058	0	1.06786	1.06784	1.00476	1.00862	1.06784	1.01252	1	
	14.738	0.466074	0.458032	0.0160848	0.932148	0.474117	0.916063	0	1.06785	1.06783	1.00476	1.00862	1.06783	1.01252	1	
	14.739	0.466076	0.458034	0.0160838	0.932153	0.474118	0.916069	0	1.06785	1.06783	1.00476	1.00862	1.06783	1.01252	1	
	14.74	0.466079	0.458037	0.0160828	0.932157	0.47412	0.916075	0	1.06784	1.06782	1.00476	1.00862	1.06782	1.01252	1	
	14.741	0.466081	0.45804	0.0160817	0.932162	0.474122	0.91608	0	1.06784	1.06782	1.00476	1.00862	1.06782	1.01251	1	
	14.742	0.466083	0.458043	0.0160807	0.932167	0.474124	0.916086	0	1.06783	1.06781	1.00476	1.00862	1.06781	1.01251	1	
	14.743	0.466086	0.458046	0.0160797	0.932171	0.474125	0.916092	0	1.06783	1.06781	1.00476	1.00862	1.06781	1.01251	1	
	14.744	0.466088	0.458049	0.0160786	0.932176	0.474127	0.916097	0	1.06782	1.06781	1.00476	1.00862	1.06781	1.01251	1	
	14.745	0.46609	0.458051	0.0160776	0.93218	0.474129	0.916103	0	1.06782	1.0678	1.00476	1.00861	1.0678	1.01251	1	
	14.746	0.466092	0.458054	0.0160766	0.932185	0.474131	0.916108	0	1.06782	1.0678	1.00476	1.00861	1.0678	1.01251	1	
	14.747	0.466095	0.458057	0.0160756	0.93219	0.474133	0.916114	0	1.06781	1.06779	1.00476	1.00861	1.06779	1.0125	1	
	14.748	0.466097	0.45806	0.0160745	0.932194	0.474134	0.91612	0	1.06781	1.06779	1.00475	1.00861	1.06779	1.0125	1	
	14.749	0.466099	0.458063	0.0160735	0.932199	0.474136	0.916125	0	1.0678	1.06778	1.00475	1.00861	1.06778	1.0125	1	
	14.75	0.466102	0.458065	0.0160725	0.932203	0.474138	0.916131	0	1.0678	1.06778	1.00475	1.00861	1.06778	1.0125	1	
	14.751	0.466104	0.458068	0.0160714	0.932208	0.47414	0.916137	0	1.06779	1.06777	1.00475	1.00861	1.06777	1.0125	1	
	14.752	0.466106	0.458071	0.0160704	0.932213	0.474141	0.916142	0	1.06779	1.06777	1.00475	1.00861	1.06777	1.0125	1	
	14.753	0.466109	0.458074	0.0160694	0.932217	0.474143	0.916148	0	1.06778	1.06776	1.00475	1.00861	1.06776	1.01249	1	
	14.754	0.466111	0.458077	0.0160684	0.932222	0.474145	0.916153	0	1.06778	1.06776	1.00475	1.0086	1.06776	1.01249	1	
	14.755	0.466113	0.45808	0.0160673	0.932226	0.474147	0.916159	0	1.06777	1.06775	1.00475	1.0086	1.06775	1.01249	1	
	14.756	0.466115	0.458082	0.0160663	0.932231	0.474149	0.916165	0	1.06777	1.06775	1.00475	1.0086	1.06775	1.01249	1	
	14.757	0.466118	0.458085	0.0160653	0.932236	0.47415	0.91617	0	1.06776	1.06775	1.00475	1.0086	1.06775	1.01249	1	
	14.758	0.46612	0.458088	0.0160642	0.93224	0.474152	0.916176	0	1.06776	1.06774	1.00475	1.0086	1.06774	1.01249	1	
	14.759	0.466122	0.458091	0.0160632	0.932245	0.474154	0.916182	0	1.06776	1.06774	1.00475	1.0086	1.06774	1.01249	1	
	14.76	0.466125	0.458094	0.0160622	0.932249	0.474156	0.916187	0	1.06775	1.06773	1.00475	1.0086	1.06773	1.01248	1	
	14.761	0.466127	0.458096	0.0160612	0.932254	0.474158	0.916193	0	1.06775	1.06773	1.00475	1.0086	1.06773	1.01248	1	
	14.762	0.466129	0.458099	0.0160601	0.932259	0.474159	0.916198	0	1.06774	1.06772	1.00475	1.0086	1.06772	1.01248	1	
	14.763	0.466132	0.458102	0.0160591	0.932263	0.474161	0.916204	0	1.06774	1.06772	1.00474	1.00859	1.06772	1.01248	1	
	14.764	0.466134	0.458105	0.0160581	0.932268	0.474163	0.91621	0	1.06773	1.06771	1.00474	1.00859	1.06771	1.01248	1	
	14.765	0.466136	0.458108	0.016057	0.932272	0.474165	0.916215	0	1.06773	1.06771	1.00474	1.00859	1.06771	1.01248	1	
	14.766	0.466138	0.45811	0.016056	0.932277	0.474166	0.916221	0	1.06772	1.0677	1.00474	1.00859	1.0677	1.01247	1	
	14.767	0.466141	0.458113	0.016055	0.932281	0.474168	0.916226	0	1.06772	1.0677	1.00474	1.00859	1.0677	1.01247	1	
	14.768	0.466143	0.458116	0.016054	0.932286	0.47417	0.916232	0	1.06771	1.0677	1.00474	1.00859	1.0677	1.01247	1	
	14.769	0.466145	0.458119	0.0160529	0.932291	0.474172	0.916238	0	1.06771	1.06769	1.00474	1.00859	1.06769	1.01247	1	
	14.77	0.466148	0.458122	0.0160519	0.932295	0.474174	0.916243	0	1.0677	1.06769	1.00474	1.00859	1.06769	1.01247	1	
	14.771	0.46615	0.458124	0.0160509	0.9323	0.474175	0.916249	0	1.0677	1.06768	1.00474	1.00859	1.06768	1.01247	1	
	14.772	0.466152	0.458127	0.0160499	0.932304	0.474177	0.916254	0	1.0677	1.06768	1.00474	1.00858	1.06768	1.01246	1	
	14.773	0.466154	0.45813	0.0160488	0.932309	0.474179	0.91626	0	1.06769	1.06767	1.00474	1.00858	1.06767	1.01246	1	
	14.774	0.466157	0.458133	0.0160478	0.932314	0.474181	0.916266	0	1.06769	1.06767	1.00474	1.00858	1.06767	1.01246	1	
	14.775	0.466159	0.458136	0.0160468	0.932318	0.474182	0.916271	0	1.06768	1.06766	1.00474	1.00858	1.06766	1.01246	1	
	14.776	0.466161	0.458138	0.0160458	0.932323	0.474184	0.916277	0	1.06768	1.06766	1.00474	1.00858	1.06766	1.01246	1	
	14.777	0.466164	0.458141	0.0160447	0.932327	0.474186	0.916283	0	1.06767	1.06765	1.00474	1.00858	1.06765	1.01246	1	
	14.778	0.466166	0.458144	0.0160437	0.932332	0.474188	0.916288	0	1.06767	1.06765	1.00473	1.00858	1.06765	1.01245	1	
	14.779	0.466168	0.458147	0.0160427	0.932336	0.47419	0.916294	0	1.06766	1.06764	1.00473	1.00858	1.06764	1.01245	1	
	14.78	0.466171	0.45815	0.0160417	0.932341	0.474191	0.916299	0	1.06766	1.06764	1.00473	1.00858	1.06764	1.01245	1	
	14.781	0.466173	0.458152	0.0160406	0.932346	0.474193	0.916305	0	1.06765	1.06764	1.00473	1.00857	1.06764	1.01245	1	
	14.782	0.466175	0.458155	0.0160396	0.93235	0.474195	0.916311	0	1.06765	1.06763	1.00473	1.00857	1.06763	1.01245	1	
	14.783	0.466177	0.458158	0.0160386	0.932355	0.474197	0.916316	0	1.06765	1.06763	1.00473	1.00857	1.06763	1.01245	1	
	14.784	0.46618	0.458161	0.0160376	0.932359	0.474198	0.916322	0	1.06764	1.06762	1.00473	1.00857	1.06762	1.01244	1	
	14.785	0.466182	0.458164	0.0160365	0.932364	0.4742	0.916327	0	1.06764	1.06762	1.00473	1.00857	1.06762	1.01244	1	
	14.786	0.466184	0.458166	0.0160355	0.932368	0.474202	0.916333	0	1.06763	1.06761	1.00473	1.00857	1.06761	1.01244	1	
	14.787	0.466187	0.458169	0.0160345	0.932373	0.474204	0.916339	0	1.06763	1.06761	1.00473	1.00857	1.06761	1.01244	1	
	14.788	0.466189	0.458172	0.0160335	0.932378	0.474206	0.916344	0	1.06762	1.0676	1.00473	1.00857	1.0676	1.01244	1	
	14.789	0.466191	0.458175	0.0160324	0.932382	0.474207	0.91635	0	1.06762	1.0676	1.00473	1.00857	1.0676	1.01244	1	
	14.79	0.466193	0.458178	0.0160314	0.932387	0.474209	0.916355	0	1.06761	1.06759	1.00473	1.00856	1.06759	1.01244	1	
	14.791	0.466196	0.45818	0.0160304	0.932391	0.474211	0.916361	0	1.06761	1.06759	1.00473	1.00856	1.06759	1.01243	1	
	14.792	0.466198	0.458183	0.0160294	0.932396	0.474213	0.916367	0	1.0676	1.06759	1.00473	1.00856	1.06759	1.01243	1	
	14.793	0.4662	0.458186	0.0160283	0.9324	0.474214	0.916372	0	1.0676	1.06758	1.00473	1.00856	1.06758	1.01243	1	
	14.794	0.466203	0.458189	0.0160273	0.932405	0.474216	0.916378	0	1.06759	1.06758	1.00472	1.00856	1.06758	1.01243	1	
	14.795	0.466205	0.458192	0.0160263	0.93241	0.474218	0.916383	0	1.06759	1.06757	1.00472	1.00856	1.06757	1.01243	1	
	14.796	0.466207	0.458194	0.0160253	0.932414	0.47422	0.916389	0	1.06759	1.06757	1.00472	1.00856	1.06757	1.01243	1	
	14.797	0.466209	0.458197	0.0160242	0.932419	0.474221	0.916394	0	1.06758	1.06756	1.00472	1.00856	1.06756	1.01242	1	
	14.798	0.466212	0.4582	0.0160232	0.932423	0.474223	0.9164	0	1.06758	1.06756	1.00472	1.00856	1.06756	1.01242	1	
	14.799	0.466214	0.458203	0.0160222	0.932428	0.474225	0.916406	0	1.06757	1.06755	1.00472	1.00855	1.06755	1.01242	1	
	14.8	0.466216	0.458206	0.0160212	0.932432	0.474227	0.916411	0	1.06757	1.06755	1.00472	1.00855	1.06755	1.01242	1	
	14.801	0.466218	0.458208	0.0160202	0.932437	0.474229	0.916417	0	1.06756	1.06754	1.00472	1.00855	1.06754	1.01242	1	
	14.802	0.466221	0.458211	0.0160191	0.932442	0.47423	0.916422	0	1.06756	1.06754	1.00472	1.00855	1.06754	1.01242	1	
	14.803	0.466223	0.458214	0.0160181	0.932446	0.474232	0.916428	0	1.06755	1.06754	1.00472	1.00855	1.06754	1.01241	1	
	14.804	0.466225	0.458217	0.0160171	0.932451	0.474234	0.916434	0	1.06755	1.06753	1.00472	1.00855	1.06753	1.01241	1	
	14.805	0.466228	0.45822	0.0160161	0.932455	0.474236	0.916439	0	1.06754	1.06753	1.00472	1.00855	1.06753	1.01241	1	
	14.806	0.46623	0.458222	0.016015	0.93246	0.474237	0.916445	0	1.06754	1.06752	1.00472	1.00855	1.06752	1.01241	1	
	14.807	0.466232	0.458225	0.016014	0.932464	0.474239	0.91645	0	1.06754	1.06752	1.00472	1.00855	1.06752	1.01241	1	
	14.808	0.466234	0.458228	0.016013	0.932469	0.474241	0.916456	0	1.06753	1.06751	1.00472	1.00854	1.06751	1.01241	1	
	14.809	0.466237	0.458231	0.016012	0.932473	0.474243	0.916462	0	1.06753	1.06751	1.00471	1.00854	1.06751	1.0124	1	
	14.81	0.466239	0.458234	0.016011	0.932478	0.474245	0.916467	0	1.06752	1.0675	1.00471	1.00854	1.0675	1.0124	1	
	14.811	0.466241	0.458236	0.0160099	0.932483	0.474246	0.916473	0	1.06752	1.0675	1.00471	1.00854	1.0675	1.0124	1	
	14.812	0.466244	0.458239	0.0160089	0.932487	0.474248	0.916478	0	1.06751	1.06749	1.00471	1.00854	1.06749	1.0124	1	
	14.813	0.466246	0.458242	0.0160079	0.932492	0.47425	0.916484	0	1.06751	1.06749	1.00471	1.00854	1.06749	1.0124	1	
	14.814	0.466248	0.458245	0.0160069	0.932496	0.474252	0.916489	0	1.0675	1.06749	1.00471	1.00854	1.06749	1.0124	1	
	14.815	0.46625	0.458247	0.0160059	0.932501	0.474253	0.916495	0	1.0675	1.06748	1.00471	1.00854	1.06748	1.0124	1	
	14.816	0.466253	0.45825	0.0160048	0.932505	0.474255	0.916501	0	1.06749	1.06748	1.00471	1.00853	1.06748	1.01239	1	
	14.817	0.466255	0.458253	0.0160038	0.93251	0.474257	0.916506	0	1.06749	1.06747	1.00471	1.00853	1.06747	1.01239	1	
	14.818	0.466257	0.458256	0.0160028	0.932515	0.474259	0.916512	0	1.06749	1.06747	1.00471	1.00853	1.06747	1.01239	1	
	14.819	0.46626	0.458259	0.0160018	0.932519	0.47426	0.916517	0	1.06748	1.06746	1.00471	1.00853	1.06746	1.01239	1	
	14.82	0.466262	0.458261	0.0160007	0.932524	0.474262	0.916523	0	1.06748	1.06746	1.00471	1.00853	1.06746	1.01239	1	
	14.821	0.466264	0.458264	0.0159997	0.932528	0.474264	0.916528	0	1.06747	1.06745	1.00471	1.00853	1.06745	1.01239	1	
	14.822	0.466266	0.458267	0.0159987	0.932533	0.474266	0.916534	0	1.06747	1.06745	1.00471	1.00853	1.06745	1.01238	1	
	14.823	0.466269	0.45827	0.0159977	0.932537	0.474267	0.91654	0	1.06746	1.06744	1.00471	1.00853	1.06744	1.01238	1	
	14.824	0.466271	0.458273	0.0159967	0.932542	0.474269	0.916545	0	1.06746	1.06744	1.00471	1.00853	1.06744	1.01238	1	
	14.825	0.466273	0.458275	0.0159956	0.932546	0.474271	0.916551	0	1.06745	1.06744	1.0047	1.00852	1.06744	1.01238	1	
	14.826	0.466275	0.458278	0.0159946	0.932551	0.474273	0.916556	0	1.06745	1.06743	1.0047	1.00852	1.06743	1.01238	1	
	14.827	0.466278	0.458281	0.0159936	0.932555	0.474275	0.916562	0	1.06744	1.06743	1.0047	1.00852	1.06743	1.01238	1	
	14.828	0.46628	0.458284	0.0159926	0.93256	0.474276	0.916567	0	1.06744	1.06742	1.0047	1.00852	1.06742	1.01237	1	
	14.829	0.466282	0.458286	0.0159916	0.932565	0.474278	0.916573	0	1.06744	1.06742	1.0047	1.00852	1.06742	1.01237	1	
	14.83	0.466285	0.458289	0.0159906	0.932569	0.47428	0.916579	0	1.06743	1.06741	1.0047	1.00852	1.06741	1.01237	1	
	14.831	0.466287	0.458292	0.0159895	0.932574	0.474282	0.916584	0	1.06743	1.06741	1.0047	1.00852	1.06741	1.01237	1	
	14.832	0.466289	0.458295	0.0159885	0.932578	0.474283	0.91659	0	1.06742	1.0674	1.0047	1.00852	1.0674	1.01237	1	
	14.833	0.466291	0.458298	0.0159875	0.932583	0.474285	0.916595	0	1.06742	1.0674	1.0047	1.00852	1.0674	1.01237	1	
	14.834	0.466294	0.4583	0.0159865	0.932587	0.474287	0.916601	0	1.06741	1.06739	1.0047	1.00851	1.06739	1.01237	1	
	14.835	0.466296	0.458303	0.0159855	0.932592	0.474289	0.916606	0	1.06741	1.06739	1.0047	1.00851	1.06739	1.01236	1	
	14.836	0.466298	0.458306	0.0159844	0.932596	0.47429	0.916612	0	1.0674	1.06739	1.0047	1.00851	1.06739	1.01236	1	
	14.837	0.4663	0.458309	0.0159834	0.932601	0.474292	0.916618	0	1.0674	1.06738	1.0047	1.00851	1.06738	1.01236	1	
	14.838	0.466303	0.458312	0.0159824	0.932605	0.474294	0.916623	0	1.06739	1.06738	1.0047	1.00851	1.06738	1.01236	1	
	14.839	0.466305	0.458314	0.0159814	0.93261	0.474296	0.916629	0	1.06739	1.06737	1.0047	1.00851	1.06737	1.01236	1	
	14.84	0.466307	0.458317	0.0159804	0.932615	0.474297	0.916634	0	1.06739	1.06737	1.00469	1.00851	1.06737	1.01236	1	
	14.841	0.46631	0.45832	0.0159794	0.932619	0.474299	0.91664	0	1.06738	1.06736	1.00469	1.00851	1.06736	1.01235	1	
	14.842	0.466312	0.458323	0.0159783	0.932624	0.474301	0.916645	0	1.06738	1.06736	1.00469	1.00851	1.06736	1.01235	1	
	14.843	0.466314	0.458325	0.0159773	0.932628	0.474303	0.916651	0	1.06737	1.06735	1.00469	1.0085	1.06735	1.01235	1	
	14.844	0.466316	0.458328	0.0159763	0.932633	0.474305	0.916656	0	1.06737	1.06735	1.00469	1.0085	1.06735	1.01235	1	
	14.845	0.466319	0.458331	0.0159753	0.932637	0.474306	0.916662	0	1.06736	1.06734	1.00469	1.0085	1.06734	1.01235	1	
	14.846	0.466321	0.458334	0.0159743	0.932642	0.474308	0.916668	0	1.06736	1.06734	1.00469	1.0085	1.06734	1.01235	1	
	14.847	0.466323	0.458337	0.0159733	0.932646	0.47431	0.916673	0	1.06735	1.06734	1.00469	1.0085	1.06734	1.01234	1	
	14.848	0.466325	0.458339	0.0159722	0.932651	0.474312	0.916679	0	1.06735	1.06733	1.00469	1.0085	1.06733	1.01234	1	
	14.849	0.466328	0.458342	0.0159712	0.932655	0.474313	0.916684	0	1.06734	1.06733	1.00469	1.0085	1.06733	1.01234	1	
	14.85	0.46633	0.458345	0.0159702	0.93266	0.474315	0.91669	0	1.06734	1.06732	1.00469	1.0085	1.06732	1.01234	1	
	14.851	0.466332	0.458348	0.0159692	0.932664	0.474317	0.916695	0	1.06734	1.06732	1.00469	1.0085	1.06732	1.01234	1	
	14.852	0.466335	0.45835	0.0159682	0.932669	0.474319	0.916701	0	1.06733	1.06731	1.00469	1.00849	1.06731	1.01234	1	
	14.853	0.466337	0.458353	0.0159672	0.932674	0.47432	0.916706	0	1.06733	1.06731	1.00469	1.00849	1.06731	1.01233	1	
	14.854	0.466339	0.458356	0.0159661	0.932678	0.474322	0.916712	0	1.06732	1.0673	1.00469	1.00849	1.0673	1.01233	1	
	14.855	0.466341	0.458359	0.0159651	0.932683	0.474324	0.916717	0	1.06732	1.0673	1.00469	1.00849	1.0673	1.01233	1	
	14.856	0.466344	0.458362	0.0159641	0.932687	0.474326	0.916723	0	1.06731	1.06729	1.00468	1.00849	1.06729	1.01233	1	
	14.857	0.466346	0.458364	0.0159631	0.932692	0.474327	0.916729	0	1.06731	1.06729	1.00468	1.00849	1.06729	1.01233	1	
	14.858	0.466348	0.458367	0.0159621	0.932696	0.474329	0.916734	0	1.0673	1.06729	1.00468	1.00849	1.06729	1.01233	1	
	14.859	0.46635	0.45837	0.0159611	0.932701	0.474331	0.91674	0	1.0673	1.06728	1.00468	1.00849	1.06728	1.01233	1	
	14.86	0.466353	0.458373	0.01596	0.932705	0.474333	0.916745	0	1.06729	1.06728	1.00468	1.00849	1.06728	1.01232	1	
	14.861	0.466355	0.458375	0.015959	0.93271	0.474334	0.916751	0	1.06729	1.06727	1.00468	1.00848	1.06727	1.01232	1	
	14.862	0.466357	0.458378	0.015958	0.932714	0.474336	0.916756	0	1.06729	1.06727	1.00468	1.00848	1.06727	1.01232	1	
	14.863	0.466359	0.458381	0.015957	0.932719	0.474338	0.916762	0	1.06728	1.06726	1.00468	1.00848	1.06726	1.01232	1	
	14.864	0.466362	0.458384	0.015956	0.932723	0.47434	0.916767	0	1.06728	1.06726	1.00468	1.00848	1.06726	1.01232	1	
	14.865	0.466364	0.458386	0.015955	0.932728	0.474341	0.916773	0	1.06727	1.06725	1.00468	1.00848	1.06725	1.01232	1	
	14.866	0.466366	0.458389	0.015954	0.932732	0.474343	0.916778	0	1.06727	1.06725	1.00468	1.00848	1.06725	1.01231	1	
	14.867	0.466368	0.458392	0.0159529	0.932737	0.474345	0.916784	0	1.06726	1.06724	1.00468	1.00848	1.06724	1.01231	1	
	14.868	0.466371	0.458395	0.0159519	0.932741	0.474347	0.91679	0	1.06726	1.06724	1.00468	1.00848	1.06724	1.01231	1	
	14.869	0.466373	0.458398	0.0159509	0.932746	0.474348	0.916795	0	1.06725	1.06724	1.00468	1.00848	1.06724	1.01231	1	
	14.87	0.466375	0.4584	0.0159499	0.932751	0.47435	0.916801	0	1.06725	1.06723	1.00468	1.00848	1.06723	1.01231	1	
	14.871	0.466378	0.458403	0.0159489	0.932755	0.474352	0.916806	0	1.06724	1.06723	1.00467	1.00847	1.06723	1.01231	1	
	14.872	0.46638	0.458406	0.0159479	0.93276	0.474354	0.916812	0	1.06724	1.06722	1.00467	1.00847	1.06722	1.0123	1	
	14.873	0.466382	0.458409	0.0159469	0.932764	0.474355	0.916817	0	1.06724	1.06722	1.00467	1.00847	1.06722	1.0123	1	
	14.874	0.466384	0.458411	0.0159459	0.932769	0.474357	0.916823	0	1.06723	1.06721	1.00467	1.00847	1.06721	1.0123	1	
	14.875	0.466387	0.458414	0.0159448	0.932773	0.474359	0.916828	0	1.06723	1.06721	1.00467	1.00847	1.06721	1.0123	1	
	14.876	0.466389	0.458417	0.0159438	0.932778	0.474361	0.916834	0	1.06722	1.0672	1.00467	1.00847	1.0672	1.0123	1	
	14.877	0.466391	0.45842	0.0159428	0.932782	0.474362	0.916839	0	1.06722	1.0672	1.00467	1.00847	1.0672	1.0123	1	
	14.878	0.466393	0.458422	0.0159418	0.932787	0.474364	0.916845	0	1.06721	1.0672	1.00467	1.00847	1.0672	1.0123	1	
	14.879	0.466396	0.458425	0.0159408	0.932791	0.474366	0.91685	0	1.06721	1.06719	1.00467	1.00847	1.06719	1.01229	1	
	14.88	0.466398	0.458428	0.0159398	0.932796	0.474368	0.916856	0	1.0672	1.06719	1.00467	1.00846	1.06719	1.01229	1	
	14.881	0.4664	0.458431	0.0159388	0.9328	0.474369	0.916861	0	1.0672	1.06718	1.00467	1.00846	1.06718	1.01229	1	
	14.882	0.466402	0.458433	0.0159378	0.932805	0.474371	0.916867	0	1.0672	1.06718	1.00467	1.00846	1.06718	1.01229	1	
	14.883	0.466405	0.458436	0.0159367	0.932809	0.474373	0.916873	0	1.06719	1.06717	1.00467	1.00846	1.06717	1.01229	1	
	14.884	0.466407	0.458439	0.0159357	0.932814	0.474375	0.916878	0	1.06719	1.06717	1.00467	1.00846	1.06717	1.01229	1	
	14.885	0.466409	0.458442	0.0159347	0.932818	0.474376	0.916884	0	1.06718	1.06716	1.00467	1.00846	1.06716	1.01228	1	
	14.886	0.466411	0.458445	0.0159337	0.932823	0.474378	0.916889	0	1.06718	1.06716	1.00467	1.00846	1.06716	1.01228	1	
	14.887	0.466414	0.458447	0.0159327	0.932827	0.47438	0.916895	0	1.06717	1.06715	1.00466	1.00846	1.06715	1.01228	1	
	14.888	0.466416	0.45845	0.0159317	0.932832	0.474382	0.9169	0	1.06717	1.06715	1.00466	1.00846	1.06715	1.01228	1	
	14.889	0.466418	0.458453	0.0159307	0.932836	0.474383	0.916906	0	1.06716	1.06715	1.00466	1.00845	1.06715	1.01228	1	
	14.89	0.46642	0.458456	0.0159297	0.932841	0.474385	0.916911	0	1.06716	1.06714	1.00466	1.00845	1.06714	1.01228	1	
	14.891	0.466423	0.458458	0.0159286	0.932845	0.474387	0.916917	0	1.06715	1.06714	1.00466	1.00845	1.06714	1.01227	1	
	14.892	0.466425	0.458461	0.0159276	0.93285	0.474389	0.916922	0	1.06715	1.06713	1.00466	1.00845	1.06713	1.01227	1	
	14.893	0.466427	0.458464	0.0159266	0.932854	0.47439	0.916928	0	1.06715	1.06713	1.00466	1.00845	1.06713	1.01227	1	
	14.894	0.466429	0.458467	0.0159256	0.932859	0.474392	0.916933	0	1.06714	1.06712	1.00466	1.00845	1.06712	1.01227	1	
	14.895	0.466432	0.458469	0.0159246	0.932863	0.474394	0.916939	0	1.06714	1.06712	1.00466	1.00845	1.06712	1.01227	1	
	14.896	0.466434	0.458472	0.0159236	0.932868	0.474396	0.916944	0	1.06713	1.06711	1.00466	1.00845	1.06711	1.01227	1	
	14.897	0.466436	0.458475	0.0159226	0.932872	0.474397	0.91695	0	1.06713	1.06711	1.00466	1.00845	1.06711	1.01227	1	
	14.898	0.466438	0.458478	0.0159216	0.932877	0.474399	0.916955	0	1.06712	1.0671	1.00466	1.00844	1.0671	1.01226	1	
	14.899	0.466441	0.45848	0.0159206	0.932881	0.474401	0.916961	0	1.06712	1.0671	1.00466	1.00844	1.0671	1.01226	1	
	14.9	0.466443	0.458483	0.0159196	0.932886	0.474403	0.916966	0	1.06711	1.0671	1.00466	1.00844	1.0671	1.01226	1	
	14.901	0.466445	0.458486	0.0159185	0.93289	0.474404	0.916972	0	1.06711	1.06709	1.00466	1.00844	1.06709	1.01226	1	
	14.902	0.466447	0.458489	0.0159175	0.932895	0.474406	0.916977	0	1.06711	1.06709	1.00466	1.00844	1.06709	1.01226	1	
	14.903	0.46645	0.458491	0.0159165	0.932899	0.474408	0.916983	0	1.0671	1.06708	1.00465	1.00844	1.06708	1.01226	1	
	14.904	0.466452	0.458494	0.0159155	0.932904	0.47441	0.916988	0	1.0671	1.06708	1.00465	1.00844	1.06708	1.01225	1	
	14.905	0.466454	0.458497	0.0159145	0.932908	0.474411	0.916994	0	1.06709	1.06707	1.00465	1.00844	1.06707	1.01225	1	
	14.906	0.466456	0.4585	0.0159135	0.932913	0.474413	0.916999	0	1.06709	1.06707	1.00465	1.00844	1.06707	1.01225	1	
	14.907	0.466459	0.458502	0.0159125	0.932917	0.474415	0.917005	0	1.06708	1.06706	1.00465	1.00843	1.06706	1.01225	1	
	14.908	0.466461	0.458505	0.0159115	0.932922	0.474417	0.91701	0	1.06708	1.06706	1.00465	1.00843	1.06706	1.01225	1	
	14.909	0.466463	0.458508	0.0159105	0.932926	0.474418	0.917016	0	1.06707	1.06706	1.00465	1.00843	1.06706	1.01225	1	
	14.91	0.466465	0.458511	0.0159095	0.932931	0.47442	0.917021	0	1.06707	1.06705	1.00465	1.00843	1.06705	1.01225	1	
	14.911	0.466468	0.458513	0.0159085	0.932935	0.474422	0.917027	0	1.06706	1.06705	1.00465	1.00843	1.06705	1.01224	1	
	14.912	0.46647	0.458516	0.0159074	0.93294	0.474424	0.917032	0	1.06706	1.06704	1.00465	1.00843	1.06704	1.01224	1	
	14.913	0.466472	0.458519	0.0159064	0.932944	0.474425	0.917038	0	1.06706	1.06704	1.00465	1.00843	1.06704	1.01224	1	
	14.914	0.466474	0.458522	0.0159054	0.932949	0.474427	0.917043	0	1.06705	1.06703	1.00465	1.00843	1.06703	1.01224	1	
	14.915	0.466477	0.458524	0.0159044	0.932953	0.474429	0.917049	0	1.06705	1.06703	1.00465	1.00843	1.06703	1.01224	1	
	14.916	0.466479	0.458527	0.0159034	0.932958	0.474431	0.917054	0	1.06704	1.06702	1.00465	1.00842	1.06702	1.01224	1	
	14.917	0.466481	0.45853	0.0159024	0.932962	0.474432	0.91706	0	1.06704	1.06702	1.00465	1.00842	1.06702	1.01223	1	
	14.918	0.466483	0.458533	0.0159014	0.932967	0.474434	0.917065	0	1.06703	1.06701	1.00464	1.00842	1.06701	1.01223	1	
	14.919	0.466486	0.458535	0.0159004	0.932971	0.474436	0.917071	0	1.06703	1.06701	1.00464	1.00842	1.06701	1.01223	1	
	14.92	0.466488	0.458538	0.0158994	0.932976	0.474438	0.917076	0	1.06702	1.06701	1.00464	1.00842	1.06701	1.01223	1	
	14.921	0.46649	0.458541	0.0158984	0.93298	0.474439	0.917082	0	1.06702	1.067	1.00464	1.00842	1.067	1.01223	1	
	14.922	0.466492	0.458544	0.0158974	0.932985	0.474441	0.917087	0	1.06702	1.067	1.00464	1.00842	1.067	1.01223	1	
	14.923	0.466495	0.458546	0.0158964	0.932989	0.474443	0.917093	0	1.06701	1.06699	1.00464	1.00842	1.06699	1.01222	1	
	14.924	0.466497	0.458549	0.0158954	0.932994	0.474445	0.917098	0	1.06701	1.06699	1.00464	1.00842	1.06699	1.01222	1	
	14.925	0.466499	0.458552	0.0158943	0.932998	0.474446	0.917104	0	1.067	1.06698	1.00464	1.00841	1.06698	1.01222	1	
	14.926	0.466501	0.458555	0.0158933	0.933003	0.474448	0.917109	0	1.067	1.06698	1.00464	1.00841	1.06698	1.01222	1	
	14.927	0.466504	0.458557	0.0158923	0.933007	0.47445	0.917115	0	1.06699	1.06697	1.00464	1.00841	1.06697	1.01222	1	
	14.928	0.466506	0.45856	0.0158913	0.933012	0.474452	0.91712	0	1.06699	1.06697	1.00464	1.00841	1.06697	1.01222	1	
	14.929	0.466508	0.458563	0.0158903	0.933016	0.474453	0.917126	0	1.06698	1.06697	1.00464	1.00841	1.06697	1.01222	1	
	14.93	0.46651	0.458566	0.0158893	0.933021	0.474455	0.917131	0	1.06698	1.06696	1.00464	1.00841	1.06696	1.01221	1	
	14.931	0.466513	0.458568	0.0158883	0.933025	0.474457	0.917137	0	1.06697	1.06696	1.00464	1.00841	1.06696	1.01221	1	
